Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,City,State,Postal Code,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
7927,CA-2017-167549,7/25/2017,7/27/2017,First Class,EM-14200,Evan Minnotte,Home Office,United States,Central,Dallas,Texas,75217,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,298.12,6,0.3,-4.26
7928,CA-2016-120082,3/25/2016,3/27/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,East,New York City,New York,10024,OFF-AR-10001955,Newell 319,Office Supplies,Art,59.52,3,0,17.86
7929,US-2016-168095,7/15/2016,7/20/2016,Standard Class,MC-17425,Mark Cousins,Corporate,United States,West,Portland,Oregon,97206,FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,230.28,3,0.2,23.03
7930,US-2016-168095,7/15/2016,7/20/2016,Standard Class,MC-17425,Mark Cousins,Corporate,United States,West,Portland,Oregon,97206,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,105.52,5,0.2,34.29
7931,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,23.36,2,0,11.68
7932,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,71.98,3,0.2,9
7933,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,8.56,2,0,3.85
7934,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,OFF-BI-10000174,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear,Office Supplies,Binders,13.92,3,0.2,4.87
7935,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,2518.29,9,0,654.76
7936,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,540.57,3,0,140.55
7937,CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,West,Brentwood,California,94513,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,221.06,8,0.2,77.37
7938,CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,David Smith,Corporate,United States,West,San Diego,California,92037,FUR-CH-10001146,Global Task Chair  Black,Furniture,Chairs,81.42,2,0.2,-9.16
7939,CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,David Smith,Corporate,United States,West,San Diego,California,92037,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design  Black,Office Supplies,Storage,134.8,10,0,35.05
7940,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Central,Dallas,Texas,75081,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,39.58,9,0.8,-59.37
7941,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Central,Dallas,Texas,75081,OFF-SU-10000946,Staple remover,Office Supplies,Supplies,44.69,7,0.2,5.03
7942,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Central,Dallas,Texas,75081,OFF-AR-10001615,Newell 34,Office Supplies,Art,31.74,2,0.2,2.38
7943,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Central,Dallas,Texas,75081,OFF-BI-10001597,"Wilson Jones Ledger-Size  Piano-Hinge Binder  2""  Blue",Office Supplies,Binders,40.98,5,0.8,-65.57
7944,CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Central,Dallas,Texas,75081,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,3.17,3,0.8,-5.07
7945,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Central,El Paso,Texas,79907,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,18.84,5,0.2,-3.53
7946,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Central,El Paso,Texas,79907,FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,362.25,6,0.3,0
7947,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Central,El Paso,Texas,79907,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,63.55,6,0.6,-34.95
7948,CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Central,El Paso,Texas,79907,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,129.55,3,0.2,-22.67
7949,CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,East,New York City,New York,10035,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,5.98,2,0.2,2.24
7950,CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,East,New York City,New York,10035,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,861.76,4,0,249.91
7951,CA-2014-138359,4/1/2014,4/6/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,East,Revere,Massachusetts,2151,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,66.96,4,0,2.68
7952,CA-2014-138359,4/1/2014,4/6/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,East,Revere,Massachusetts,2151,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,6.24,2,0,3.06
7953,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,West,Chico,California,95928,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,435.17,4,0.2,-59.84
7954,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,West,Chico,California,95928,OFF-FA-10002780,Staples,Office Supplies,Fasteners,14.9,5,0,6.85
7955,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,West,Chico,California,95928,OFF-AP-10004052,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs  2/Pk,Office Supplies,Appliances,15.8,4,0,4.11
7956,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,West,Chico,California,95928,FUR-FU-10004666,DAX Clear Channel Poster Frame,Furniture,Furnishings,72.9,5,0,26.97
7957,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,West,Chico,California,95928,FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,206.35,3,0.2,5.16
7958,CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,West,Chico,California,95928,TEC-PH-10000702,"Square Credit Card Reader  4 1/2"" x 4 1/2"" x 1""  White",Technology,Phones,7.99,1,0.2,2.7
7959,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,South,Miramar,Florida,33023,OFF-ST-10002301,Tennsco Commercial Shelving,Office Supplies,Storage,81.36,5,0.2,-19.32
7960,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,South,Miramar,Florida,33023,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,20.23,8,0.7,-16.19
7961,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,South,Miramar,Florida,33023,OFF-AP-10002684,Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection,Office Supplies,Appliances,389.06,4,0.2,48.63
7962,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,South,Miramar,Florida,33023,OFF-PA-10004609,Xerox 221,Office Supplies,Paper,20.74,4,0.2,7.26
7963,CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Jim Sink,Corporate,United States,South,Miramar,Florida,33023,OFF-PA-10003309,Xerox 211,Office Supplies,Paper,41.47,8,0.2,14.52
7964,CA-2015-138219,3/23/2015,3/30/2015,Standard Class,BP-11095,Bart Pistole,Corporate,United States,West,Los Angeles,California,90049,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register  11"" X 8 1/2""  100 Messages",Office Supplies,Paper,33.36,4,0,16.68
7965,CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,Corey Catlett,Corporate,United States,West,Denver,Colorado,80219,FUR-BO-10001567,Bush Westfield Collection Bookcases  Dark Cherry Finish  Fully Assembled,Furniture,Bookcases,90.88,3,0.7,-190.85
7966,CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,Corey Catlett,Corporate,United States,West,Denver,Colorado,80219,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,15.99,1,0.2,-3
7967,CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,Corey Catlett,Corporate,United States,West,Denver,Colorado,80219,FUR-CH-10004853,Global Manager's Adjustable Task Chair  Storm,Furniture,Chairs,120.78,1,0.2,13.59
7968,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,TEC-PH-10003580,Cisco IP Phone 7961G-GE VoIP phone,Technology,Phones,519.79,4,0.4,-112.62
7969,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,31.18,3,0.2,-5.46
7970,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,10.37,2,0.2,3.63
7971,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,2.72,2,0.7,-1.91
7972,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat  Rectangular Shaped",Furniture,Furnishings,254.35,3,0.2,0
7973,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,3.76,3,0.7,-2.76
7974,US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Sung Pak,Corporate,United States,East,Philadelphia,Pennsylvania,19134,OFF-PA-10000130,Xerox 199,Office Supplies,Paper,10.27,3,0.2,3.21
7975,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,South,Jackson,Mississippi,39212,TEC-PH-10002680,Samsung Galaxy Note 3,Technology,Phones,659.97,3,0,197.99
7976,CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,South,Jackson,Mississippi,39212,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,113.73,3,0,32.98
7977,CA-2015-113040,8/27/2015,8/31/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,West,Los Angeles,California,90045,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,5.1,1,0.2,1.66
7978,CA-2014-103800,1/3/2014,1/7/2014,Standard Class,DP-13000,Darren Powers,Consumer,United States,Central,Houston,Texas,77095,OFF-PA-10000174,"Message Book  Wirebound  Four 5 1/2"" X 4"" Forms/Pg.  200 Dupl. Sets/Book",Office Supplies,Paper,16.45,2,0.2,5.55
7979,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,East,Clifton,New Jersey,7011,OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,81.92,4,0,22.12
7980,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,East,Clifton,New Jersey,7011,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp  White  36""",Furniture,Furnishings,254.9,5,0,76.47
7981,CA-2017-152499,1/22/2017,1/25/2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,Central,Chicago,Illinois,60623,OFF-FA-10002975,Staples,Office Supplies,Fasteners,15.12,5,0.2,4.91
7982,CA-2017-152499,1/22/2017,1/25/2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,Central,Chicago,Illinois,60623,OFF-AR-10003481,Newell 348,Office Supplies,Art,7.87,3,0.2,0.89
7983,CA-2016-151498,4/21/2016,4/24/2016,First Class,DN-13690,Duane Noonan,Consumer,United States,West,Seattle,Washington,98115,OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,8.32,5,0.2,2.81
7984,CA-2016-137939,7/20/2016,7/23/2016,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,East,Long Beach,New York,11561,TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,89.95,5,0,43.18
7985,US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Central,Sheboygan,Wisconsin,53081,OFF-LA-10002945,Permanent Self-Adhesive File Folder Labels for Typewriters  1 1/8 x 3 1/2  White,Office Supplies,Labels,25.2,4,0,11.59
7986,US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Central,Sheboygan,Wisconsin,53081,OFF-LA-10003537,Avery 515,Office Supplies,Labels,37.59,3,0,17.67
7987,US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Central,Sheboygan,Wisconsin,53081,OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,14.97,1,0,4.19
7988,US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Central,Sheboygan,Wisconsin,53081,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,Technology,Accessories,1.98,2,0,0.89
7989,CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,Vivian Mathis,Consumer,United States,South,Boca Raton,Florida,33433,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,39.94,4,0.7,-26.62
7990,CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,Vivian Mathis,Consumer,United States,South,Boca Raton,Florida,33433,TEC-AC-10000521,Verbatim Slim CD and DVD Storage Cases  50/Pack,Technology,Accessories,18.46,2,0.2,2.31
7991,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,West,Aurora,Colorado,80013,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,4.9,3,0.7,-3.43
7992,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,West,Aurora,Colorado,80013,FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,145.76,6,0.7,-247.8
7993,US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,Michelle Moray,Consumer,United States,West,Aurora,Colorado,80013,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,9.61,6,0.7,-7.37
7994,US-2017-105998,11/3/2017,11/5/2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,West,San Diego,California,92037,TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,199.75,5,0,87.89
7995,US-2017-105998,11/3/2017,11/5/2017,First Class,CR-12580,Clay Rozendal,Home Office,United States,West,San Diego,California,92037,FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,1673.18,12,0.2,20.91
7996,US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,Bill Shonely,Corporate,United States,West,Seattle,Washington,98105,FUR-FU-10001852,Eldon Regeneration Recycled Desk Accessories  Smoke,Furniture,Furnishings,12.18,7,0,3.9
7997,US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,Bill Shonely,Corporate,United States,West,Seattle,Washington,98105,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,57.68,4,0,19.03
7998,US-2015-151407,11/8/2015,11/12/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Central,Dubuque,Iowa,52001,TEC-PH-10003885,Cisco SPA508G,Technology,Phones,263.96,4,0,76.55
7999,CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,Karen Daniels,Consumer,United States,West,Los Angeles,California,90032,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,299.94,6,0,128.97
8000,CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,Karen Daniels,Consumer,United States,West,Los Angeles,California,90032,OFF-SU-10001225,Staple remover,Office Supplies,Supplies,25.76,7,0,0.52
8001,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,East,Lowell,Massachusetts,1852,TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,271.9,2,0,78.85
8002,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,East,Lowell,Massachusetts,1852,FUR-FU-10003878,"Linden 10"" Round Wall Clock  Black",Furniture,Furnishings,45.84,3,0,15.59
8003,CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,East,Lowell,Massachusetts,1852,FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,9.82,2,0,3.24
8004,CA-2016-139808,10/7/2016,10/11/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,West,Marysville,Washington,98270,OFF-FA-10001883,Alliance Super-Size Bands  Assorted Sizes,Office Supplies,Fasteners,93.36,12,0,0.93
8005,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Central,Oklahoma City,Oklahoma,73120,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24"" Deep  Sand",Office Supplies,Storage,541.24,4,0,5.41
8006,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Central,Oklahoma City,Oklahoma,73120,OFF-PA-10000474,Easy-staple paper,Office Supplies,Paper,106.32,3,0,49.97
8007,CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Central,Oklahoma City,Oklahoma,73120,FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,1323.9,5,0,383.93
8008,CA-2014-127859,3/17/2014,3/20/2014,Second Class,QJ-19255,Quincy Jones,Corporate,United States,East,Philadelphia,Pennsylvania,19134,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,126.62,6,0.2,41.15
8009,US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,West,Aurora,Colorado,80013,TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,125.94,7,0.2,15.74
8010,CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,East,New York City,New York,10009,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,663.92,5,0.2,207.48
8011,CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,East,New York City,New York,10009,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,120,8,0,13.2
8012,CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,East,New York City,New York,10009,OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,3.29,1,0,1.48
8013,CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Trudy Brown,Consumer,United States,East,New York City,New York,10009,FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,18.84,3,0,6.03
8014,US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,East,Lancaster,Ohio,43130,FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,60.67,6,0.2,12.89
8015,US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595,Nicole Fjeld,Home Office,United States,East,Lancaster,Ohio,43130,OFF-AR-10000634,Newell 320,Office Supplies,Art,30.82,9,0.2,2.7
8016,CA-2017-114804,10/17/2017,10/19/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,West,Modesto,California,95351,TEC-PH-10001700,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,52.79,1,0.2,4.62
